FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E07000205,2014-2015,PRP rents and charges,,93.9,a. Weekly rent mean
E07000205,2014-2015,PRP rents and charges,,96.5,b. Weekly total charges mean
E07000205,2015-2016,PRP rents and charges,,96.1,b. Weekly total charges mean
E07000205,2015-2016,PRP rents and charges,,93,a. Weekly rent mean
E07000205,2013-2014,PRP rents and charges,,94.7,b. Weekly total charges mean
E07000205,2016-2017,PRP rents and charges,,95.2,b. Weekly total charges mean
E07000206,2013-2014,PRP rents and charges,,91.8,b. Weekly total charges mean
E07000206,2015-2016,PRP rents and charges,,87.5,a. Weekly rent mean
E07000206,2015-2016,PRP rents and charges,,92.5,b. Weekly total charges mean
E07000206,2014-2015,PRP rents and charges,,86,a. Weekly rent mean
E07000206,2014-2015,PRP rents and charges,,92.2,b. Weekly total charges mean
E07000206,2016-2017,PRP rents and charges,,96.3,b. Weekly total charges mean
E07000206,2016-2017,PRP rents and charges,,88.9,a. Weekly rent mean
E07000206,2013-2014,PRP rents and charges,,84.9,a. Weekly rent mean
E07000207,2016-2017,PRP rents and charges,,125.2,a. Weekly rent mean
E07000207,2015-2016,PRP rents and charges,,125.1,b. Weekly total charges mean
E07000207,2014-2015,PRP rents and charges,,131.3,b. Weekly total charges mean
E07000207,2014-2015,PRP rents and charges,,122.4,a. Weekly rent mean
E07000207,2016-2017,PRP rents and charges,,130.3,b. Weekly total charges mean
E07000207,2013-2014,PRP rents and charges,,118.3,a. Weekly rent mean
E07000207,2013-2014,PRP rents and charges,,129.9,b. Weekly total charges mean
E07000207,2015-2016,PRP rents and charges,,120,a. Weekly rent mean
E07000208,2015-2016,PRP rents and charges,,124.8,a. Weekly rent mean
E07000208,2013-2014,PRP rents and charges,,108.9,a. Weekly rent mean
E07000208,2013-2014,PRP rents and charges,,120.3,b. Weekly total charges mean
E07000208,2014-2015,PRP rents and charges,,108.7,a. Weekly rent mean
E07000208,2016-2017,PRP rents and charges,,113.9,a. Weekly rent mean
E07000208,2014-2015,PRP rents and charges,,121.4,b. Weekly total charges mean
E07000208,2016-2017,PRP rents and charges,,124.1,b. Weekly total charges mean
E07000208,2015-2016,PRP rents and charges,,134.9,b. Weekly total charges mean
E07000209,2016-2017,PRP rents and charges,,131,b. Weekly total charges mean
E07000209,2014-2015,PRP rents and charges,,110.8,a. Weekly rent mean
E07000209,2013-2014,PRP rents and charges,,101.3,a. Weekly rent mean
E07000209,2015-2016,PRP rents and charges,,135.5,b. Weekly total charges mean
E07000209,2013-2014,PRP rents and charges,,109.9,b. Weekly total charges mean
E07000209,2014-2015,PRP rents and charges,,118.7,b. Weekly total charges mean
E07000209,2016-2017,PRP rents and charges,,118.6,a. Weekly rent mean
E07000209,2015-2016,PRP rents and charges,,122.6,a. Weekly rent mean
E07000210,2013-2014,PRP rents and charges,,106.1,a. Weekly rent mean
E07000210,2016-2017,PRP rents and charges,,112.6,a. Weekly rent mean
E07000210,2013-2014,PRP rents and charges,,112.7,b. Weekly total charges mean
E07000210,2016-2017,PRP rents and charges,,117.7,b. Weekly total charges mean
E07000210,2014-2015,PRP rents and charges,,121.1,b. Weekly total charges mean
E07000210,2015-2016,PRP rents and charges,,117.7,a. Weekly rent mean
E07000210,2014-2015,PRP rents and charges,,114.8,a. Weekly rent mean
E07000210,2015-2016,PRP rents and charges,,124.6,b. Weekly total charges mean
E07000211,2014-2015,PRP rents and charges,,123,b. Weekly total charges mean
E07000211,2015-2016,PRP rents and charges,,128.5,b. Weekly total charges mean
E07000211,2016-2017,PRP rents and charges,,119.3,b. Weekly total charges mean
E07000211,2013-2014,PRP rents and charges,,120.3,b. Weekly total charges mean
E07000211,2013-2014,PRP rents and charges,,113.8,a. Weekly rent mean
E07000211,2016-2017,PRP rents and charges,,112.6,a. Weekly rent mean
E07000211,2014-2015,PRP rents and charges,,116.9,a. Weekly rent mean
E07000211,2015-2016,PRP rents and charges,,122.3,a. Weekly rent mean
E07000212,2015-2016,PRP rents and charges,,118.4,a. Weekly rent mean
E07000212,2013-2014,PRP rents and charges,,113.5,a. Weekly rent mean
E07000212,2015-2016,PRP rents and charges,,128.2,b. Weekly total charges mean
E07000212,2016-2017,PRP rents and charges,,131.8,b. Weekly total charges mean
E07000212,2014-2015,PRP rents and charges,,123.3,b. Weekly total charges mean
E07000212,2016-2017,PRP rents and charges,,119.3,a. Weekly rent mean
E07000212,2014-2015,PRP rents and charges,,112.5,a. Weekly rent mean
E07000212,2013-2014,PRP rents and charges,,124.4,b. Weekly total charges mean
E07000213,2014-2015,PRP rents and charges,,112.3,a. Weekly rent mean
E07000213,2013-2014,PRP rents and charges,,106.4,a. Weekly rent mean
E07000213,2015-2016,PRP rents and charges,,126.1,b. Weekly total charges mean
E07000213,2014-2015,PRP rents and charges,,118.2,b. Weekly total charges mean
E07000213,2013-2014,PRP rents and charges,,113.2,b. Weekly total charges mean
E07000213,2016-2017,PRP rents and charges,,118.6,b. Weekly total charges mean
E07000213,2016-2017,PRP rents and charges,,112.1,a. Weekly rent mean
E07000213,2015-2016,PRP rents and charges,,116.2,a. Weekly rent mean
E07000214,2016-2017,PRP rents and charges,,111.3,b. Weekly total charges mean
E07000214,2014-2015,PRP rents and charges,,109.8,b. Weekly total charges mean
E07000214,2015-2016,PRP rents and charges,,112.3,b. Weekly total charges mean
E07000214,2015-2016,PRP rents and charges,,108.3,a. Weekly rent mean
E07000214,2013-2014,PRP rents and charges,,103.1,a. Weekly rent mean
E07000214,2013-2014,PRP rents and charges,,106.3,b. Weekly total charges mean
E07000214,2016-2017,PRP rents and charges,,107.3,a. Weekly rent mean
E07000214,2014-2015,PRP rents and charges,,106.2,a. Weekly rent mean
E07000215,2015-2016,PRP rents and charges,,120.2,a. Weekly rent mean
E07000215,2014-2015,PRP rents and charges,,133.2,b. Weekly total charges mean
E07000215,2013-2014,PRP rents and charges,,120.5,a. Weekly rent mean
E07000215,2016-2017,PRP rents and charges,,127.7,b. Weekly total charges mean
E07000215,2013-2014,PRP rents and charges,,128.4,b. Weekly total charges mean
E07000215,2015-2016,PRP rents and charges,,129.2,b. Weekly total charges mean
E07000215,2016-2017,PRP rents and charges,,117,a. Weekly rent mean
E07000215,2014-2015,PRP rents and charges,,123.8,a. Weekly rent mean
E07000216,2015-2016,PRP rents and charges,,127.1,b. Weekly total charges mean
E07000216,2013-2014,PRP rents and charges,,109.8,a. Weekly rent mean
E07000216,2014-2015,PRP rents and charges,,129.2,b. Weekly total charges mean
E07000216,2016-2017,PRP rents and charges,,119.8,b. Weekly total charges mean
E07000216,2016-2017,PRP rents and charges,,112.9,a. Weekly rent mean
E07000216,2015-2016,PRP rents and charges,,117.4,a. Weekly rent mean
E07000216,2013-2014,PRP rents and charges,,117.1,b. Weekly total charges mean
E07000216,2014-2015,PRP rents and charges,,118.8,a. Weekly rent mean
E07000217,2016-2017,PRP rents and charges,,140.1,b. Weekly total charges mean
E07000217,2014-2015,PRP rents and charges,,124.4,a. Weekly rent mean
E07000217,2015-2016,PRP rents and charges,,142.7,a. Weekly rent mean
E07000217,2015-2016,PRP rents and charges,,148.6,b. Weekly total charges mean
E07000217,2013-2014,PRP rents and charges,,125.5,b. Weekly total charges mean
E07000217,2013-2014,PRP rents and charges,,113.1,a. Weekly rent mean
E07000217,2014-2015,PRP rents and charges,,137.2,b. Weekly total charges mean
E07000217,2016-2017,PRP rents and charges,,130.5,a. Weekly rent mean
E07000218,2014-2015,PRP rents and charges,,102.2,b. Weekly total charges mean
E07000218,2015-2016,PRP rents and charges,,107.2,b. Weekly total charges mean
E07000218,2014-2015,PRP rents and charges,,99.3,a. Weekly rent mean
E07000218,2016-2017,PRP rents and charges,,103.8,b. Weekly total charges mean
E07000218,2016-2017,PRP rents and charges,,100.4,a. Weekly rent mean
E07000218,2015-2016,PRP rents and charges,,105.1,a. Weekly rent mean
E07000218,2013-2014,PRP rents and charges,,90.8,a. Weekly rent mean
E07000218,2013-2014,PRP rents and charges,,94.5,b. Weekly total charges mean
E07000219,2014-2015,PRP rents and charges,,103.4,b. Weekly total charges mean
E07000219,2015-2016,PRP rents and charges,,101.7,a. Weekly rent mean
E07000219,2015-2016,PRP rents and charges,,107,b. Weekly total charges mean
E07000219,2013-2014,PRP rents and charges,,97.6,b. Weekly total charges mean
E07000219,2016-2017,PRP rents and charges,,95.8,a. Weekly rent mean
E07000219,2013-2014,PRP rents and charges,,91.2,a. Weekly rent mean
E07000219,2014-2015,PRP rents and charges,,97.8,a. Weekly rent mean
E07000219,2016-2017,PRP rents and charges,,102.1,b. Weekly total charges mean
E07000220,2016-2017,PRP rents and charges,,96.2,a. Weekly rent mean
E07000220,2014-2015,PRP rents and charges,,97.5,a. Weekly rent mean
E07000220,2013-2014,PRP rents and charges,,94.6,a. Weekly rent mean
E07000220,2014-2015,PRP rents and charges,,101.7,b. Weekly total charges mean
E07000220,2016-2017,PRP rents and charges,,100.9,b. Weekly total charges mean
E07000220,2013-2014,PRP rents and charges,,98.4,b. Weekly total charges mean
E07000220,2015-2016,PRP rents and charges,,100.5,b. Weekly total charges mean
E07000220,2015-2016,PRP rents and charges,,95.7,a. Weekly rent mean
E07000221,2013-2014,PRP rents and charges,,104.1,b. Weekly total charges mean
E07000221,2014-2015,PRP rents and charges,,106.6,a. Weekly rent mean
E07000221,2016-2017,PRP rents and charges,,108.4,a. Weekly rent mean
E07000221,2014-2015,PRP rents and charges,,109.2,b. Weekly total charges mean
E07000221,2015-2016,PRP rents and charges,,112.3,a. Weekly rent mean
E07000221,2013-2014,PRP rents and charges,,102,a. Weekly rent mean
E07000221,2016-2017,PRP rents and charges,,111.6,b. Weekly total charges mean
E07000221,2015-2016,PRP rents and charges,,115,b. Weekly total charges mean
E07000222,2016-2017,PRP rents and charges,,113.1,b. Weekly total charges mean
E07000222,2015-2016,PRP rents and charges,,117,b. Weekly total charges mean
E07000222,2014-2015,PRP rents and charges,,102.2,a. Weekly rent mean
E07000222,2014-2015,PRP rents and charges,,108.1,b. Weekly total charges mean
E07000222,2013-2014,PRP rents and charges,,93,a. Weekly rent mean
E07000222,2013-2014,PRP rents and charges,,101.7,b. Weekly total charges mean
E07000222,2015-2016,PRP rents and charges,,112.1,a. Weekly rent mean
E07000222,2016-2017,PRP rents and charges,,107.6,a. Weekly rent mean
E07000223,2013-2014,PRP rents and charges,,104,a. Weekly rent mean
E07000223,2013-2014,PRP rents and charges,,106.2,b. Weekly total charges mean
E07000223,2016-2017,PRP rents and charges,,108.2,a. Weekly rent mean
E07000223,2014-2015,PRP rents and charges,,110,b. Weekly total charges mean
E07000223,2016-2017,PRP rents and charges,,116.9,b. Weekly total charges mean
E07000223,2014-2015,PRP rents and charges,,94,a. Weekly rent mean
E07000224,2015-2016,PRP rents and charges,,117.4,b. Weekly total charges mean
E07000224,2016-2017,PRP rents and charges,,120.7,b. Weekly total charges mean
E07000224,2013-2014,PRP rents and charges,,114.2,b. Weekly total charges mean
E07000224,2015-2016,PRP rents and charges,,108.7,a. Weekly rent mean
E07000224,2016-2017,PRP rents and charges,,113.4,a. Weekly rent mean
E07000224,2013-2014,PRP rents and charges,,108.1,a. Weekly rent mean
E07000224,2014-2015,PRP rents and charges,,118,b. Weekly total charges mean
E07000224,2014-2015,PRP rents and charges,,112.5,a. Weekly rent mean
E07000225,2015-2016,PRP rents and charges,,106,a. Weekly rent mean
E07000225,2014-2015,PRP rents and charges,,107.3,b. Weekly total charges mean
E07000225,2013-2014,PRP rents and charges,,102.5,a. Weekly rent mean
E07000225,2016-2017,PRP rents and charges,,103.2,a. Weekly rent mean
E07000225,2015-2016,PRP rents and charges,,112.4,b. Weekly total charges mean
E07000225,2016-2017,PRP rents and charges,,108.1,b. Weekly total charges mean
E07000225,2013-2014,PRP rents and charges,,105.3,b. Weekly total charges mean
E07000225,2014-2015,PRP rents and charges,,104.2,a. Weekly rent mean
E07000226,2014-2015,PRP rents and charges,,121.1,b. Weekly total charges mean
E07000226,2014-2015,PRP rents and charges,,112.9,a. Weekly rent mean
E07000226,2013-2014,PRP rents and charges,,111.8,a. Weekly rent mean
E07000226,2013-2014,PRP rents and charges,,117.4,b. Weekly total charges mean
E07000226,2015-2016,PRP rents and charges,,103.9,a. Weekly rent mean
E07000226,2015-2016,PRP rents and charges,,120,b. Weekly total charges mean
E07000226,2016-2017,PRP rents and charges,,113.9,b. Weekly total charges mean
E07000226,2016-2017,PRP rents and charges,,102.2,a. Weekly rent mean
E07000227,2015-2016,PRP rents and charges,,119.3,a. Weekly rent mean
E07000227,2015-2016,PRP rents and charges,,123.2,b. Weekly total charges mean
E07000227,2016-2017,PRP rents and charges,,110.8,b. Weekly total charges mean
E07000227,2013-2014,PRP rents and charges,,113.2,a. Weekly rent mean
E07000227,2013-2014,PRP rents and charges,,119.1,b. Weekly total charges mean
E07000227,2016-2017,PRP rents and charges,,105.8,a. Weekly rent mean
E07000227,2014-2015,PRP rents and charges,,125.1,b. Weekly total charges mean
E07000227,2014-2015,PRP rents and charges,,122.3,a. Weekly rent mean
E07000228,2013-2014,PRP rents and charges,,103.7,a. Weekly rent mean
E07000228,2016-2017,PRP rents and charges,,114.2,b. Weekly total charges mean
E07000228,2014-2015,PRP rents and charges,,111.5,b. Weekly total charges mean
E07000228,2015-2016,PRP rents and charges,,116.3,b. Weekly total charges mean
E07000228,2015-2016,PRP rents and charges,,113.1,a. Weekly rent mean
E07000228,2013-2014,PRP rents and charges,,110.8,b. Weekly total charges mean
E07000228,2016-2017,PRP rents and charges,,107.2,a. Weekly rent mean
E07000228,2014-2015,PRP rents and charges,,107.9,a. Weekly rent mean
E07000229,2014-2015,PRP rents and charges,,106,b. Weekly total charges mean
E07000229,2013-2014,PRP rents and charges,,93.7,a. Weekly rent mean
E07000229,2016-2017,PRP rents and charges,,107.6,b. Weekly total charges mean
E07000229,2015-2016,PRP rents and charges,,107.6,b. Weekly total charges mean
E07000229,2015-2016,PRP rents and charges,,101.6,a. Weekly rent mean
E07000229,2014-2015,PRP rents and charges,,100.7,a. Weekly rent mean
E07000229,2016-2017,PRP rents and charges,,99.1,a. Weekly rent mean
E07000229,2013-2014,PRP rents and charges,,99,b. Weekly total charges mean
E07000234,2013-2014,PRP rents and charges,,88.9,b. Weekly total charges mean
E07000234,2016-2017,PRP rents and charges,,98,b. Weekly total charges mean
E07000234,2014-2015,PRP rents and charges,,90.5,a. Weekly rent mean
E07000234,2016-2017,PRP rents and charges,,93.6,a. Weekly rent mean
E07000234,2015-2016,PRP rents and charges,,94.5,a. Weekly rent mean
E07000234,2015-2016,PRP rents and charges,,98.9,b. Weekly total charges mean
E07000234,2014-2015,PRP rents and charges,,94.9,b. Weekly total charges mean
E07000234,2013-2014,PRP rents and charges,,85.2,a. Weekly rent mean
E07000235,2016-2017,PRP rents and charges,,93.1,a. Weekly rent mean
E07000235,2015-2016,PRP rents and charges,,96.2,a. Weekly rent mean
E07000235,2016-2017,PRP rents and charges,,98.2,b. Weekly total charges mean
E07000235,2015-2016,PRP rents and charges,,102.7,b. Weekly total charges mean
E07000235,2013-2014,PRP rents and charges,,86.4,a. Weekly rent mean
E07000235,2014-2015,PRP rents and charges,,96.9,b. Weekly total charges mean
E07000235,2014-2015,PRP rents and charges,,91.8,a. Weekly rent mean
E07000235,2013-2014,PRP rents and charges,,91.2,b. Weekly total charges mean
E07000236,2015-2016,PRP rents and charges,,85.2,a. Weekly rent mean
E07000236,2013-2014,PRP rents and charges,,97.1,b. Weekly total charges mean
E07000236,2014-2015,PRP rents and charges,,84.6,a. Weekly rent mean
E07000236,2016-2017,PRP rents and charges,,94.6,b. Weekly total charges mean
E07000236,2014-2015,PRP rents and charges,,100.9,b. Weekly total charges mean
E07000236,2016-2017,PRP rents and charges,,84.1,a. Weekly rent mean
E07000236,2013-2014,PRP rents and charges,,81.2,a. Weekly rent mean
E07000236,2015-2016,PRP rents and charges,,99.8,b. Weekly total charges mean
E07000237,2016-2017,PRP rents and charges,,94.2,b. Weekly total charges mean
E07000237,2013-2014,PRP rents and charges,,81.3,a. Weekly rent mean
E07000237,2015-2016,PRP rents and charges,,95.4,b. Weekly total charges mean
E07000237,2014-2015,PRP rents and charges,,93.8,b. Weekly total charges mean
E07000237,2013-2014,PRP rents and charges,,90.3,b. Weekly total charges mean
E07000237,2015-2016,PRP rents and charges,,86.8,a. Weekly rent mean
E07000237,2016-2017,PRP rents and charges,,85.5,a. Weekly rent mean
E07000237,2014-2015,PRP rents and charges,,86.5,a. Weekly rent mean
E07000238,2016-2017,PRP rents and charges,,94.1,a. Weekly rent mean
E07000238,2015-2016,PRP rents and charges,,94.5,a. Weekly rent mean
E07000238,2014-2015,PRP rents and charges,,91.7,a. Weekly rent mean
E07000238,2016-2017,PRP rents and charges,,97.2,b. Weekly total charges mean
E07000238,2014-2015,PRP rents and charges,,95.5,b. Weekly total charges mean
E07000238,2013-2014,PRP rents and charges,,91.9,b. Weekly total charges mean
E07000238,2013-2014,PRP rents and charges,,88.1,a. Weekly rent mean
E07000238,2015-2016,PRP rents and charges,,97.8,b. Weekly total charges mean
E07000239,2013-2014,PRP rents and charges,,81.8,a. Weekly rent mean
E07000239,2015-2016,PRP rents and charges,,98,b. Weekly total charges mean
E07000239,2016-2017,PRP rents and charges,,83.5,a. Weekly rent mean
E07000239,2014-2015,PRP rents and charges,,98.1,b. Weekly total charges mean
E07000239,2014-2015,PRP rents and charges,,84.6,a. Weekly rent mean
E07000239,2013-2014,PRP rents and charges,,91.1,b. Weekly total charges mean
E07000239,2015-2016,PRP rents and charges,,84.7,a. Weekly rent mean
E07000239,2016-2017,PRP rents and charges,,97,b. Weekly total charges mean
E06000001,2016-2017,PRP rents and charges,,79.9,a. Weekly rent mean
E06000001,2014-2015,PRP rents and charges,,79.2,a. Weekly rent mean
E06000001,2015-2016,PRP rents and charges,,83.8,b. Weekly total charges mean
E06000001,2014-2015,PRP rents and charges,,82.9,b. Weekly total charges mean
E06000001,2016-2017,PRP rents and charges,,84,b. Weekly total charges mean
E06000001,2013-2014,PRP rents and charges,,79.6,b. Weekly total charges mean
E06000001,2013-2014,PRP rents and charges,,75.2,a. Weekly rent mean
E06000001,2015-2016,PRP rents and charges,,80.8,a. Weekly rent mean
E06000002,2016-2017,PRP rents and charges,,87.4,b. Weekly total charges mean
E06000002,2015-2016,PRP rents and charges,,85.1,a. Weekly rent mean
E06000002,2014-2015,PRP rents and charges,,84.6,a. Weekly rent mean
E06000002,2015-2016,PRP rents and charges,,88.8,b. Weekly total charges mean
E06000002,2013-2014,PRP rents and charges,,85.4,b. Weekly total charges mean
E06000002,2014-2015,PRP rents and charges,,88.6,b. Weekly total charges mean
E06000002,2016-2017,PRP rents and charges,,84.2,a. Weekly rent mean
E06000002,2013-2014,PRP rents and charges,,81,a. Weekly rent mean
E06000003,2015-2016,PRP rents and charges,,88.2,a. Weekly rent mean
E06000003,2014-2015,PRP rents and charges,,91,b. Weekly total charges mean
E06000003,2015-2016,PRP rents and charges,,92.2,b. Weekly total charges mean
E06000003,2016-2017,PRP rents and charges,,91.7,b. Weekly total charges mean
E06000003,2013-2014,PRP rents and charges,,85.3,b. Weekly total charges mean
E06000003,2013-2014,PRP rents and charges,,82.4,a. Weekly rent mean
E06000003,2016-2017,PRP rents and charges,,88.3,a. Weekly rent mean
E06000003,2014-2015,PRP rents and charges,,87.7,a. Weekly rent mean
E06000004,2013-2014,PRP rents and charges,,75.5,a. Weekly rent mean
E06000004,2014-2015,PRP rents and charges,,85.2,b. Weekly total charges mean
E06000004,2015-2016,PRP rents and charges,,87.7,b. Weekly total charges mean
E06000004,2013-2014,PRP rents and charges,,79.4,b. Weekly total charges mean
E06000004,2015-2016,PRP rents and charges,,80.8,a. Weekly rent mean
E06000004,2016-2017,PRP rents and charges,,80.4,a. Weekly rent mean
E06000004,2016-2017,PRP rents and charges,,84,b. Weekly total charges mean
E06000004,2014-2015,PRP rents and charges,,79.9,a. Weekly rent mean
E06000005,2015-2016,PRP rents and charges,,82.4,a. Weekly rent mean
E06000005,2014-2015,PRP rents and charges,,80.1,a. Weekly rent mean
E06000005,2014-2015,PRP rents and charges,,85.9,b. Weekly total charges mean
E06000005,2016-2017,PRP rents and charges,,89,b. Weekly total charges mean
E06000005,2013-2014,PRP rents and charges,,74.8,a. Weekly rent mean
E06000005,2015-2016,PRP rents and charges,,88.6,b. Weekly total charges mean
E06000005,2013-2014,PRP rents and charges,,81.7,b. Weekly total charges mean
E06000005,2016-2017,PRP rents and charges,,82.6,a. Weekly rent mean
E06000006,2016-2017,PRP rents and charges,,80.2,a. Weekly rent mean
E06000006,2013-2014,PRP rents and charges,,80.3,a. Weekly rent mean
E06000006,2015-2016,PRP rents and charges,,88.8,b. Weekly total charges mean
E06000006,2014-2015,PRP rents and charges,,87.3,b. Weekly total charges mean
E06000006,2015-2016,PRP rents and charges,,84.9,a. Weekly rent mean
E06000006,2014-2015,PRP rents and charges,,84.1,a. Weekly rent mean
E06000006,2013-2014,PRP rents and charges,,83.7,b. Weekly total charges mean
E06000006,2016-2017,PRP rents and charges,,86.3,b. Weekly total charges mean
E06000007,2014-2015,PRP rents and charges,,81.3,a. Weekly rent mean
E06000007,2016-2017,PRP rents and charges,,80.5,a. Weekly rent mean
E06000007,2013-2014,PRP rents and charges,,77.5,a. Weekly rent mean
E06000007,2013-2014,PRP rents and charges,,79.7,b. Weekly total charges mean
E06000007,2014-2015,PRP rents and charges,,84,b. Weekly total charges mean
E06000007,2016-2017,PRP rents and charges,,83.1,b. Weekly total charges mean
E06000007,2015-2016,PRP rents and charges,,83.9,a. Weekly rent mean
E06000007,2015-2016,PRP rents and charges,,87.8,b. Weekly total charges mean
E06000008,2015-2016,PRP rents and charges,,79.5,b. Weekly total charges mean
E06000008,2014-2015,PRP rents and charges,,79.1,b. Weekly total charges mean
E06000008,2016-2017,PRP rents and charges,,78.4,b. Weekly total charges mean
E06000008,2013-2014,PRP rents and charges,,76.6,b. Weekly total charges mean
E06000008,2014-2015,PRP rents and charges,,76.7,a. Weekly rent mean
E06000008,2016-2017,PRP rents and charges,,75.2,a. Weekly rent mean
E06000008,2013-2014,PRP rents and charges,,73.6,a. Weekly rent mean
E06000008,2015-2016,PRP rents and charges,,76.8,a. Weekly rent mean
E06000009,2014-2015,PRP rents and charges,,92.6,b. Weekly total charges mean
E06000009,2013-2014,PRP rents and charges,,85.4,a. Weekly rent mean
E06000009,2014-2015,PRP rents and charges,,86.3,a. Weekly rent mean
E06000009,2016-2017,PRP rents and charges,,91,b. Weekly total charges mean
E06000009,2013-2014,PRP rents and charges,,91.4,b. Weekly total charges mean
E06000009,2016-2017,PRP rents and charges,,84,a. Weekly rent mean
E06000009,2015-2016,PRP rents and charges,,91.7,b. Weekly total charges mean
E06000009,2015-2016,PRP rents and charges,,86.6,a. Weekly rent mean
E06000010,2013-2014,PRP rents and charges,,81.1,b. Weekly total charges mean
E06000010,2014-2015,PRP rents and charges,,84.6,b. Weekly total charges mean
E06000010,2013-2014,PRP rents and charges,,76.4,a. Weekly rent mean
E06000010,2015-2016,PRP rents and charges,,78.2,a. Weekly rent mean
E06000010,2016-2017,PRP rents and charges,,77.8,a. Weekly rent mean
E06000010,2016-2017,PRP rents and charges,,83.8,b. Weekly total charges mean
E06000010,2014-2015,PRP rents and charges,,79.5,a. Weekly rent mean
E06000010,2015-2016,PRP rents and charges,,83.7,b. Weekly total charges mean
E06000014,2014-2015,PRP rents and charges,,102.3,b. Weekly total charges mean
E06000014,2016-2017,PRP rents and charges,,100.8,b. Weekly total charges mean
E06000014,2013-2014,PRP rents and charges,,92.6,b. Weekly total charges mean
E06000014,2014-2015,PRP rents and charges,,94,a. Weekly rent mean
E06000014,2015-2016,PRP rents and charges,,105.8,b. Weekly total charges mean
E06000014,2016-2017,PRP rents and charges,,91.8,a. Weekly rent mean
E06000014,2015-2016,PRP rents and charges,,97.7,a. Weekly rent mean
E06000014,2013-2014,PRP rents and charges,,87.5,a. Weekly rent mean
E06000015,2013-2014,PRP rents and charges,,87.1,a. Weekly rent mean
E06000015,2013-2014,PRP rents and charges,,91.9,b. Weekly total charges mean
E06000015,2016-2017,PRP rents and charges,,91.8,b. Weekly total charges mean
E06000015,2014-2015,PRP rents and charges,,93.1,b. Weekly total charges mean
E06000015,2016-2017,PRP rents and charges,,85.8,a. Weekly rent mean
E06000015,2015-2016,PRP rents and charges,,88.6,a. Weekly rent mean
E06000015,2014-2015,PRP rents and charges,,87.7,a. Weekly rent mean
E06000015,2015-2016,PRP rents and charges,,94.2,b. Weekly total charges mean
E06000016,2015-2016,PRP rents and charges,,91,b. Weekly total charges mean
E06000016,2014-2015,PRP rents and charges,,80.7,a. Weekly rent mean
E06000016,2013-2014,PRP rents and charges,,77.3,a. Weekly rent mean
E06000016,2015-2016,PRP rents and charges,,83.3,a. Weekly rent mean
E06000016,2016-2017,PRP rents and charges,,87.1,b. Weekly total charges mean
E06000016,2013-2014,PRP rents and charges,,86.3,b. Weekly total charges mean
E06000016,2014-2015,PRP rents and charges,,89.4,b. Weekly total charges mean
E06000016,2016-2017,PRP rents and charges,,77,a. Weekly rent mean
E06000017,2014-2015,PRP rents and charges,,99.7,b. Weekly total charges mean
E06000017,2015-2016,PRP rents and charges,,97,a. Weekly rent mean
E06000017,2013-2014,PRP rents and charges,,93,a. Weekly rent mean
E06000017,2016-2017,PRP rents and charges,,93.1,a. Weekly rent mean
E06000017,2014-2015,PRP rents and charges,,95,a. Weekly rent mean
E06000017,2015-2016,PRP rents and charges,,102.1,b. Weekly total charges mean
E06000017,2016-2017,PRP rents and charges,,98.4,b. Weekly total charges mean
E06000017,2013-2014,PRP rents and charges,,97.2,b. Weekly total charges mean
E06000018,2015-2016,PRP rents and charges,,91.5,b. Weekly total charges mean
E06000018,2016-2017,PRP rents and charges,,85.5,a. Weekly rent mean
E06000018,2014-2015,PRP rents and charges,,90.3,b. Weekly total charges mean
E06000018,2016-2017,PRP rents and charges,,91.7,b. Weekly total charges mean
E06000018,2013-2014,PRP rents and charges,,82,a. Weekly rent mean
E06000018,2013-2014,PRP rents and charges,,87.2,b. Weekly total charges mean
E06000018,2015-2016,PRP rents and charges,,86.2,a. Weekly rent mean
E06000018,2014-2015,PRP rents and charges,,84.3,a. Weekly rent mean
E06000020,2015-2016,PRP rents and charges,,104.4,b. Weekly total charges mean
E06000020,2014-2015,PRP rents and charges,,85.9,a. Weekly rent mean
E06000020,2013-2014,PRP rents and charges,,94.1,b. Weekly total charges mean
E06000020,2015-2016,PRP rents and charges,,93.5,a. Weekly rent mean
E06000020,2016-2017,PRP rents and charges,,85.4,a. Weekly rent mean
E06000020,2016-2017,PRP rents and charges,,90.6,b. Weekly total charges mean
E06000020,2013-2014,PRP rents and charges,,88.2,a. Weekly rent mean
E06000020,2014-2015,PRP rents and charges,,95.5,b. Weekly total charges mean
E06000021,2014-2015,PRP rents and charges,,76.5,a. Weekly rent mean
E06000021,2013-2014,PRP rents and charges,,73,a. Weekly rent mean
E06000021,2016-2017,PRP rents and charges,,80.5,b. Weekly total charges mean
E06000021,2015-2016,PRP rents and charges,,81.3,b. Weekly total charges mean
E06000021,2014-2015,PRP rents and charges,,81.2,b. Weekly total charges mean
E06000021,2016-2017,PRP rents and charges,,73.8,a. Weekly rent mean
E06000021,2015-2016,PRP rents and charges,,75.7,a. Weekly rent mean
E06000021,2013-2014,PRP rents and charges,,78.9,b. Weekly total charges mean
E06000023,2016-2017,PRP rents and charges,,96.4,a. Weekly rent mean
E06000023,2016-2017,PRP rents and charges,,108.4,b. Weekly total charges mean
E06000023,2015-2016,PRP rents and charges,,100,a. Weekly rent mean
E06000023,2015-2016,PRP rents and charges,,110.2,b. Weekly total charges mean
